property_type	place_name	country_name	state_name	lat	lon	price	currency	surface_total_in_m2
apartment	Flores	Argentina	Capital Federal	-34.6447229	-58.4687972	90000.0	USD	59.0
apartment	Recoleta	Argentina	Capital Federal	-34.5874429	-58.397175854	143500.0	USD	38.0
apartment	Puerto Madero	Argentina	Capital Federal	-34.6148204	-58.3620553	440000.0	USD	90.0
apartment	Palermo	Argentina	Capital Federal	-34.5855574	-58.4099159	1400000.0	USD	300.0
apartment	Puerto Madero	Argentina	Capital Federal	-34.6142544948	-58.3606966635	1370000.0	USD	191.0
apartment	Recoleta	Argentina	Capital Federal	-34.595187	-58.3973188	235000.0	USD	89.0
apartment	Caballito	Argentina	Capital Federal	-34.6076183	-58.4468311	168000.0	USD	85.0
apartment	Almagro	Argentina	Capital Federal	-34.597730753200004	-58.4248032963	172960.0	USD	75.0
apartment	Tribunales	Argentina	Capital Federal	-34.6024368908	-58.39108918260001	71900.0	USD	35.0
apartment	Puerto Madero	Argentina	Capital Federal	-34.6212342	-58.3609246	460000.0	USD	82.0
apartment	Once	Argentina	Capital Federal	-34.60596470000001	-58.39750479999999	100000.0	USD	70.0
apartment	Palermo	Argentina	Capital Federal	-34.580299100000005	-58.4355947	480000.0	USD	188.0
apartment	Palermo Hollywood	Argentina	Capital Federal	-34.580299100000005	-58.4355947	480000.0	USD	188.0
apartment	Colegiales	Argentina	Capital Federal	-34.580299100000005	-58.4355947	480000.0	USD	188.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.59688060000001	-58.38418420000001	135000.0	USD	76.0
apartment	Barracas	Argentina	Capital Federal	-34.6283938	-58.3775674	135000.0	USD	146.0
PH	San Telmo	Argentina	Capital Federal	-34.6287428	-58.3707239	220000.0	USD	170.0
apartment	Barracas	Argentina	Capital Federal	-34.633233600000004	-58.37427099999999	100000.0	USD	40.0
apartment	Barracas	Argentina	Capital Federal	-34.6412593	-58.37408810000001	290000.0	USD	120.0
store	Barracas	Argentina	Capital Federal	-34.630948	-58.376627600000006	220000.0	USD	72.0
apartment	Barracas	Argentina	Capital Federal	-34.6398765	-58.37435429999999	400000.0	USD	240.0
house	Barracas	Argentina	Capital Federal	-34.6487312	-58.381255	250000.0	USD	350.0
apartment	Barracas	Argentina	Capital Federal	-34.6346553	-58.3707161	125000.0	USD	43.0
house	Barracas	Argentina	Capital Federal	-34.6474429	-58.3788197	270000.0	USD	200.0
apartment	Barracas	Argentina	Capital Federal	-34.635332	-58.3752356	240000.0	USD	69.0
house	San Telmo	Argentina	Capital Federal	-34.619713700000005	-58.3784768	320000.0	USD	286.0
apartment	Saavedra	Argentina	Capital Federal	-34.5489601	-58.46991679999999	139000.0	USD	70.0
apartment	Barracas	Argentina	Capital Federal	-34.65	-58.38333299999999	170000.0	USD	87.0
store	Barracas	Argentina	Capital Federal	-34.63188220000001	-58.3762496	400000.0	USD	73.0
apartment	Barracas	Argentina	Capital Federal	-34.63188220000001	-58.3762496	170000.0	USD	93.0
apartment	Barracas	Argentina	Capital Federal	-34.63188220000001	-58.3762496	270000.0	USD	112.0
house	Barracas	Argentina	Capital Federal	-34.6462235	-58.369770900000006	250000.0	USD	200.0
house	Barracas	Argentina	Capital Federal	-34.6439643	-58.3723608	360000.0	USD	170.0
store	San Telmo	Argentina	Capital Federal	-34.6269545	-58.37871180000001	300000.0	USD	332.0
PH	Barracas	Argentina	Capital Federal	-34.641094	-58.3773949	185000.0	USD	212.0
apartment	Barracas	Argentina	Capital Federal	-34.641094	-58.3773949	120000.0	USD	80.0
apartment	Barracas	Argentina	Capital Federal	-34.641094	-58.3773949	120000.0	USD	80.0
apartment	Barracas	Argentina	Capital Federal	-34.651413899999994	-58.37742370000001	155000.0	USD	111.0
apartment	Barracas	Argentina	Capital Federal	-34.6514278	-58.3774755	130000.0	USD	85.0
apartment	Barracas	Argentina	Capital Federal	-34.6514278	-58.3774755	130000.0	USD	91.0
PH	Barracas	Argentina	Capital Federal	-34.6488815	-58.38747270000001	182000.0	USD	169.0
apartment	Barracas	Argentina	Capital Federal	-34.636646	-58.37188570000001	275000.0	USD	160.0
apartment	Barracas	Argentina	Capital Federal	-34.63188220000001	-58.3762496	170000.0	USD	93.0
apartment	Barracas	Argentina	Capital Federal	-34.63188220000001	-58.3762496	180000.0	USD	93.0
apartment	Barracas	Argentina	Capital Federal	-34.632929299999994	-58.3760289	340000.0	USD	142.0
PH	Barracas	Argentina	Capital Federal	-34.644905	-58.3786005	200000.0	USD	180.0
house	Barracas	Argentina	Capital Federal	-34.6368616	-58.3728589	550000.0	USD	420.0
house	Barracas	Argentina	Capital Federal	-34.641094	-58.3773949	510000.0	USD	306.0
house	Constitución	Argentina	Capital Federal	-34.6191096	-58.3773406	350000.0	USD	105.0
PH	Boedo	Argentina	Capital Federal	-34.6431859	-58.4239137	240000.0	USD	250.0
house	Boca	Argentina	Capital Federal	-34.6370988	-58.3582907	180000.0	USD	524.0
store	San Cristobal	Argentina	Capital Federal	-34.6244262	-58.39736360000001	168000.0	USD	100.0
apartment	Barracas	Argentina	Capital Federal	-34.641094	-58.3773949	110000.0	USD	42.0
apartment	Barracas	Argentina	Capital Federal	-34.632757299999994	-58.3734462	125000.0	USD	70.0
apartment	Barracas	Argentina	Capital Federal	-34.6291826	-58.3672053	70000.0	USD	34.0
apartment	Barracas	Argentina	Capital Federal	-34.641094	-58.3773949	92000.0	USD	66.0
apartment	Barracas	Argentina	Capital Federal	-34.641094	-58.3773949	70000.0	USD	35.0
apartment	Barracas	Argentina	Capital Federal	-34.6338636	-58.3756887	180000.0	USD	72.0
apartment	Barracas	Argentina	Capital Federal	-34.6317878	-58.376204	270000.0	USD	113.0
apartment	Barracas	Argentina	Capital Federal	-34.63060770000001	-58.3684289	95000.0	USD	54.0
apartment	Barracas	Argentina	Capital Federal	-34.63060770000001	-58.3684289	95000.0	USD	55.0
PH	Barracas	Argentina	Capital Federal	-34.641094	-58.3773949	250000.0	USD	310.0
PH	Barracas	Argentina	Capital Federal	-34.6483836	-58.3909208	120000.0	USD	200.0
apartment	Constitución	Argentina	Capital Federal	-34.6261244	-58.3859524	87000.0	USD	42.0
apartment	Barracas	Argentina	Capital Federal	-34.6431666	-58.3738294	260000.0	USD	71.0
apartment	Barracas	Argentina	Capital Federal	-34.640889	-58.3789001	180000.0	USD	135.0
PH	Barracas	Argentina	Capital Federal	-34.641094	-58.3773949	140000.0	USD	122.0
house	Barracas	Argentina	Capital Federal	-34.641094	-58.3773949	275000.0	USD	400.0
apartment	San Nicolás	Argentina	Capital Federal	-34.6045547	-58.3802473	135000.0	USD	78.0
apartment	Balvanera	Argentina	Capital Federal	-34.6101223	-58.4059406	135000.0	USD	78.0
apartment	Monserrat	Argentina	Capital Federal	-34.6130871	-58.38135989999999	135000.0	USD	78.0
apartment	Villa Pueyrredón	Argentina	Capital Federal	-34.5847646	-58.50356	83900.0	USD	36.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.57304	-58.479785	104500.0	USD	38.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.57304	-58.479785	510000.0	USD	165.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.57304	-58.479785	221000.0	USD	74.0
PH	Villa Pueyrredón	Argentina	Capital Federal	-34.5916666575	-58.5017040921	291000.0	USD	201.0
apartment	Tribunales	Argentina	Capital Federal	-34.602595849299995	-58.3829781825	73000.0	USD	35.0
apartment	Once	Argentina	Capital Federal	-34.6115304797	-58.4107670995	93000.0	USD	76.0
apartment	Almagro	Argentina	Capital Federal	-34.5978676	-58.4260397	175404.0	USD	75.0
apartment	Caballito	Argentina	Capital Federal	-34.6045148	-58.4611725	112000.0	USD	50.0
apartment	San Cristobal	Argentina	Capital Federal	-34.621383358	-58.3889494767	109800.0	USD	64.0
apartment	Almagro	Argentina	Capital Federal	-34.610561600000004	-58.4303573	187000.0	USD	89.0
PH	Mataderos	Argentina	Capital Federal	-34.6494154483	-58.5082290736	158000.0	USD	90.0
apartment	Mataderos	Argentina	Capital Federal	-34.6632395	-58.5056703	67000.0	USD	40.0
apartment	Las Cañitas	Argentina	Capital Federal	-34.572404299999995	-58.4337231	135900.0	USD	50.0
apartment	Parque Chacabuco	Argentina	Capital Federal	-34.6312184	-58.44194889999999	186900.0	USD	72.0
apartment	Congreso	Argentina	Capital Federal	-34.6092415	-58.3926706	59900.0	USD	22.0
apartment	San Telmo	Argentina	Capital Federal	-34.6211839	-58.37311629999999	88000.0	USD	38.0
apartment	Barracas	Argentina	Capital Federal	-34.6355151968	-58.3711507174	176510.0	USD	87.0
apartment	Flores	Argentina	Capital Federal	-34.63253	-58.453878	150000.0	USD	94.0
house	Villa del Parque	Argentina	Capital Federal	-34.615636200000004	-58.492512100000006	355000.0	USD	491.0
apartment	Las Cañitas	Argentina	Capital Federal	-34.56622	-58.4393563	187000.0	USD	75.0
apartment	Puerto Madero	Argentina	Capital Federal	-34.6134943	-58.36314889999999	650000.0	USD	124.0
apartment	Palermo Chico	Argentina	Capital Federal	-34.571149600000005	-58.4232966	265000.0	USD	55.0
apartment	Floresta	Argentina	Capital Federal	-34.6333928032	-58.4764530651	69000.0	USD	34.0
apartment	Villa Crespo	Argentina	Capital Federal	-34.5968195	-58.4301256	124000.0	USD	45.0
apartment	San Telmo	Argentina	Capital Federal	-34.611392200000004	-58.373383	170000.0	USD	54.0
apartment	Belgrano	Argentina	Capital Federal	-34.57115183760001	-58.4347782312	130000.0	USD	42.0
apartment	Barracas	Argentina	Capital Federal	-34.6355858169	-58.3710434291	138020.0	USD	60.0
apartment	Belgrano	Argentina	Capital Federal	-34.5528283394	-58.4562092821	96000.0	USD	33.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5839031	-58.4145491	330000.0	USD	118.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5986604	-58.39636120000001	67000.0	USD	28.0
apartment	Recoleta	Argentina	Capital Federal	-34.5895459	-58.39736360000001	530000.0	USD	135.0
apartment	Belgrano	Argentina	Capital Federal	-34.553283951	-58.451579474	170000.0	USD	47.0
apartment	Belgrano	Argentina	Capital Federal	-34.5653361	-58.450373	520000.0	USD	175.0
apartment	Colegiales	Argentina	Capital Federal	-34.5887407	-58.4487441	150000.0	USD	53.0
apartment	Centro / Microcentro	Argentina	Capital Federal	-34.6034439	-58.4050088	169000.0	USD	94.0
apartment	Colegiales	Argentina	Capital Federal	-34.578684100000004	-58.4678159	85000.0	USD	33.0
apartment	Boca	Argentina	Capital Federal	-34.6362262	-58.3636899	70000.0	USD	42.0
store	Boca	Argentina	Capital Federal	-34.6378811	-58.3662748	70000.0	USD	68.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5973166	-58.40333960000001	205000.0	USD	110.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5869829204	-58.4011373338	160000.0	USD	44.0
apartment	Almagro	Argentina	Capital Federal	-34.6065692	-58.41113670000001	160000.0	USD	160.0
PH	Almagro	Argentina	Capital Federal	-34.6065692	-58.41113670000001	160000.0	USD	160.0
PH	Abasto	Argentina	Capital Federal	-34.6065692	-58.41113670000001	160000.0	USD	160.0
apartment	Almagro	Argentina	Capital Federal	-34.6065692	-58.41113670000001	160000.0	USD	160.0
apartment	Abasto	Argentina	Capital Federal	-34.6065692	-58.41113670000001	160000.0	USD	160.0
PH	Abasto	Argentina	Capital Federal	-34.6065692	-58.41113670000001	160000.0	USD	160.0
PH	Almagro	Argentina	Capital Federal	-34.6065692	-58.41113670000001	160000.0	USD	160.0
house	Mataderos	Argentina	Capital Federal	-34.652252000000004	-58.5117942	270000.0	USD	300.0
house	Velez Sarsfield	Argentina	Capital Federal	-34.6310336	-58.4947277	390000.0	USD	302.0
store	Palermo	Argentina	Capital Federal	-34.5745750574	-58.4216696685	154000.0	USD	25.0
apartment	Abasto	Argentina	Capital Federal	-34.6049797	-58.41344520000001	135000.0	USD	79.0
store	Villa Crespo	Argentina	Capital Federal	-34.596999700000005	-58.4362436	150000.0	USD	26.0
house	Almagro	Argentina	Capital Federal	-34.6082326	-58.4175624	309000.0	USD	187.0
PH	Almagro	Argentina	Capital Federal	-34.6042567	-58.4305325	315000.0	USD	158.0
apartment	Almagro	Argentina	Capital Federal	-34.6052721	-58.4274012	155000.0	USD	76.0
apartment	Belgrano	Argentina	Capital Federal	-34.561246000000004	-58.4534908	285000.0	USD	90.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5967542	-58.3814337	69900.0	USD	29.0
apartment	Recoleta	Argentina	Capital Federal	-34.5900213	-58.3828993	480000.0	USD	110.0
apartment	Liniers	Argentina	Capital Federal	-34.6362804	-58.5282591	193000.0	USD	85.0
apartment	Palermo	Argentina	Capital Federal	-34.5834145	-58.4280872	110000.0	USD	36.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5994470169	-58.388196287700005	220000.0	USD	97.0
apartment	Palermo Soho	Argentina	Capital Federal	-34.594228751799996	-58.4209485621	200600.0	USD	50.0
apartment	Palermo Soho	Argentina	Capital Federal	-34.594228751799996	-58.4209485621	185900.0	USD	43.0
apartment	Recoleta	Argentina	Capital Federal	-34.58850220000001	-58.3880953	560000.0	USD	130.0
apartment	Flores	Argentina	Capital Federal	-34.6248646	-58.4627534	110000.0	USD	55.0
apartment	Nuñez	Argentina	Capital Federal	-34.5481696457	-58.4557544238	625000.0	USD	199.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5943455	-58.3827497	72000.0	USD	36.0
apartment	Almagro	Argentina	Capital Federal	-34.605431	-58.40658730000001	110000.0	USD	60.0
apartment	Almagro	Argentina	Capital Federal	-34.603077	-58.42859250000001	80000.0	USD	42.0
apartment	Tribunales	Argentina	Capital Federal	-34.602013	-58.384845	73000.0	USD	37.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.5795378	-58.4887586	195000.0	USD	75.0
apartment	Caballito	Argentina	Capital Federal	-34.621814	-58.4399847	350000.0	USD	244.0
apartment	Monserrat	Argentina	Capital Federal	-34.6120729	-58.3776193	148000.0	USD	101.0
apartment	Flores	Argentina	Capital Federal	-34.6286597521	-58.467056772	190000.0	USD	75.0
PH	Flores	Argentina	Capital Federal	-34.634497	-58.4529137	150000.0	USD	110.0
apartment	Capital Federal	Argentina	Capital Federal	-34.595813799999995	-58.4308208	179000.0	USD	69.0
apartment	Abasto	Argentina	Capital Federal	-34.6014214948	-58.4104993214	60000.0	USD	28.0
apartment	Catalinas	Argentina	Capital Federal	-34.600003903200005	-58.376624255	550000.0	USD	300.0
apartment	Palermo	Argentina	Capital Federal	-34.598341600000005	-58.415985	145600.0	USD	52.0
apartment	Palermo	Argentina	Capital Federal	-34.5766658	-58.402929500000006	1600000.0	USD	400.0
apartment	Palermo	Argentina	Capital Federal	-34.577423100000004	-58.4248123	328000.0	USD	52.0
apartment	Recoleta	Argentina	Capital Federal	-34.5909321	-58.3842233	2200000.0	USD	230.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5933257	-58.4050871	680000.0	USD	220.0
house	Villa Crespo	Argentina	Capital Federal	-34.605613	-58.4454719	580000.0	USD	450.0
apartment	San Nicolás	Argentina	Capital Federal	-34.602823	-58.36824	135000.0	USD	64.0
apartment	Retiro	Argentina	Capital Federal	-34.5975241719	-58.3752952501	127000.0	USD	50.0
apartment	Villa Crespo	Argentina	Capital Federal	-34.5981984956	-58.4424141534	289000.0	ARS	183.0
PH	Palermo Hollywood	Argentina	Capital Federal	-34.5799488	-58.43734420000001	187000.0	USD	72.0
house	Paternal	Argentina	Capital Federal	-34.5783782	-58.41063739999999	400000.0	USD	242.0
apartment	Centro / Microcentro	Argentina	Capital Federal	-34.6053773	-58.3885304	130000.0	USD	78.0
apartment	Saavedra	Argentina	Capital Federal	-34.55675479999999	-58.48245550000001	134000.0	USD	51.0
apartment	Flores	Argentina	Capital Federal	-34.622485299999994	-58.4776657	70000.0	USD	30.0
apartment	Villa Crespo	Argentina	Capital Federal	-34.6000912	-58.45194590000001	89000.0	USD	42.0
apartment	Flores	Argentina	Capital Federal	-34.6250096693	-58.4659260497	399000.0	USD	144.0
house	Palermo Chico	Argentina	Capital Federal	-34.5798916	-58.3981801	1440000.0	USD	326.0
apartment	Puerto Madero	Argentina	Capital Federal	-34.609889700000004	-58.361364	1350000.0	USD	215.0
apartment	Puerto Madero	Argentina	Capital Federal	-34.609889700000004	-58.361364	1500000.0	USD	215.0
apartment	Puerto Madero	Argentina	Capital Federal	-34.609889700000004	-58.361364	1350000.0	USD	215.0
apartment	Puerto Madero	Argentina	Capital Federal	-34.609889700000004	-58.361364	840000.0	USD	159.0
apartment	Puerto Madero	Argentina	Capital Federal	-34.609889700000004	-58.361364	1150000.0	USD	188.0
apartment	Puerto Madero	Argentina	Capital Federal	-34.609931494499996	-58.3612192508	3200000.0	USD	331.0
apartment	Balvanera	Argentina	Capital Federal	-34.604293	-58.40632220000001	78000.0	USD	38.0
apartment	Once	Argentina	Capital Federal	-34.604487278200004	-58.406193454	78000.0	USD	38.0
apartment	Parque Avellaneda	Argentina	Capital Federal	-34.6448924	-58.4665552	125000.0	USD	76.0
apartment	Flores	Argentina	Capital Federal	-34.6316316	-58.4631223	130000.0	USD	62.0
apartment	Coghlan	Argentina	Capital Federal	-34.5633743872	-58.482839192700006	124000.0	USD	55.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5968065	-58.4142647	140000.0	USD	43.0
apartment	Pompeya	Argentina	Capital Federal	-34.6506671146	-58.4157396892	160000.0	USD	163.0
apartment	Villa Crespo	Argentina	Capital Federal	-34.6002222885	-58.43660546090001	120000.0	USD	52.0
house	Villa Devoto	Argentina	Capital Federal	-34.603778600000005	-58.5194808	850000.0	USD	614.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.5693082718	-58.48540247800001	110000.0	USD	48.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.568871200000004	-58.4884216	106708.0	USD	46.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.568871200000004	-58.4884216	108780.0	USD	44.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.568871200000004	-58.4884216	110852.0	USD	44.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.568871200000004	-58.4884216	104636.0	USD	41.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.568871200000004	-58.4884216	112924.0	USD	44.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.568871200000004	-58.4884216	105672.0	USD	41.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.568871200000004	-58.4884216	113442.0	USD	44.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.568871200000004	-58.4884216	115000.0	USD	43.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.568871200000004	-58.4884216	113960.0	USD	44.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.568871200000004	-58.4884216	110000.0	USD	41.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.568871200000004	-58.4884216	131572.0	USD	51.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.568871200000004	-58.4884216	127500.0	USD	51.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.568871200000004	-58.4884216	132608.0	USD	51.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.568871200000004	-58.4884216	110852.0	USD	41.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.568871200000004	-58.4884216	145040.0	USD	48.0
apartment	Palermo	Argentina	Capital Federal	-34.584200700000004	-58.42080479999999	81900.0	USD	35.0
apartment	Recoleta	Argentina	Capital Federal	-34.5917011	-58.386328000000006	680000.0	USD	187.0
apartment	Once	Argentina	Capital Federal	-34.6053333	-58.4075958	72000.0	USD	39.0
apartment	Once	Argentina	Capital Federal	-34.605431	-58.40658730000001	110000.0	USD	60.0
apartment	Villa Crespo	Argentina	Capital Federal	-34.5991285	-58.44499449999999	127500.0	USD	52.0
apartment	Belgrano	Argentina	Capital Federal	-34.5620844	-58.4566864	98000.0	USD	35.0
